Domain,Feed,Title,Category,Status,Score,OG-Images,Content Type,Creative Instance ID,Destination Domains,Channels,Rank,Original_Feed
https://www.vox.com/,https://www.vox.com/rss/index.xml,Vox,Culture,Disabled,,,article,,www.vox.com,Culture,100,
https://people.com/,https://www.people.com/feeds/google-news,People,Entertainment,Disabled,,,article,,people.com,Entertainment,101,
https://www.pocket-lint.com/,https://www.pocket-lint.com/rss/all.xml,Pocket-lint,Technology,Disabled,,,article,,www.pocket-lint.com,Technology,102,
https://www.thespruce.com/,https://www.thespruce.com/feeds/google-news,The Spruce,Home,Disabled,,,article,,www.thespruce.com,Home,103,
https://www.usatoday.com/,https://rssfeeds.usatoday.com/usatoday-newstopstories&x=1,USA Today,Top News,Disabled,,,article,,www.usatoday.com,Top News,104,
https://www.birminghammail.co.uk/,https://www.birminghammail.co.uk/rss.xml,Birmingham Mail,Top News,Disabled,,,article,,www.birminghammail.co.uk,Top News,105,
https://techcrunch.com/,https://techcrunch.com/feed/,TechCrunch,Technology,Disabled,,,article,,consent.yahoo.com,Technology,106,
https://www.buzzfeed.com/,https://www.buzzfeed.com/index.xml,BuzzFeed,Entertainment,Disabled,,,article,,www.buzzfeednews.com;www.buzzfeed.com,Entertainment,107,
https://www.wsj.com/,https://feeds.a.dj.com/rss/RSSWorldNews.xml,WSJ World News,World News,Disabled,,,article,,www.wsj.com,World News,108,
https://www.npr.org/,https://feeds.npr.org/1001/rss.xml,NPR,Top News,Disabled,,,article,,www.npr.org,Top News,109,
https://time.com/,https://www.time.com/rss,Time,Top News,Disabled,,,article,,time.com,Top News,110,
https://www.spiceworks.com/,https://www.spiceworks.com/feed/,Spiceworks,Technology,Disabled,,,article,,www.spiceworks.com,Technology,111,
https://www.autocar.co.uk/,https://www.autocar.co.uk/rss,Autocar,Cars,Disabled,,,article,,www.autocar.co.uk,Cars; Top Sources,112,https://www.autocar.co.uk/rss/latestnews/
https://talksport.com/,https://talksport.com/feed/,TalkSport,Sports,Disabled,,,article,,talksport.com,Sports,113,
https://www.pushsquare.com/,https://www.pushsquare.com/feeds/latest,Push Square,Gaming,Disabled,,,article,,www.pushsquare.com,Gaming,114,
https://www.biography.com/,https://www.biography.com/.rss/excerpt/,Biography,Culture,Disabled,,,article,,www.biography.com,Culture,115,
https://www.zerohedge.com/,https://feeds.feedburner.com/zerohedge/feed,Zerohedge,Business,Disabled,,,article,,www.zerohedge.com,Business,116,
https://collider.com/,https://www.collider.com/feed/,Collider,Entertainment,Disabled,,,article,,collider.com,Entertainment,117,
https://www.nbcnews.com/,https://feeds.nbcnews.com/nbcnews/public/world,NBC News World News,World News,Disabled,,,article,,www.nbcnews.com,World News,118,
https://www.chroniclelive.co.uk/,https://www.chroniclelive.co.uk/news/?service=rss,Chronicle Live,Top News,Disabled,,,article,,www.chroniclelive.co.uk,Top News,119,
https://nypost.com/,https://nypost.com/news/feed,New York Post,Top News,Disabled,,,article,,nypost.com,Top News,120,
https://www.t3.com/,https://www.t3.com/rss,T3,Home,Disabled,,,article,,www.t3.com,Home,121,
https://www.insider.com/,https://feeds.insider.com/custom/insider-all,Insider,Top News,Disabled,,,article,,www.insider.com,Top News,122,
https://www.newyorker.com/,https://www.newyorker.com/feed/everything,The New Yorker,Culture,Disabled,,,article,,www.newyorker.com,Culture,123,
https://www.whattowatch.com/,https://www.whattowatch.com/rss.xml,WhatToWatch,Entertainment,Disabled,,,article,,www.whattowatch.com,Entertainment,124,
https://www.commonsensemedia.org/,https://www.commonsensemedia.org/rss.xml,Common Sense Media,Culture,Disabled,,,article,,www.commonsensemedia.org,Culture,125,
https://www.esquire.com/,https://www.esquire.com/rss/all/,Esquire,Fashion,Disabled,,,article,,www.esquire.com,Fashion; Top Sources,126,https://www.esquire.com/rss/style.xml/
https://www.rtings.com/,https://www.rtings.com/reviews-rss.xml,Rtings,Technology,Disabled,,,article,,www.rtings.com,Technology,127,
https://www.gardeningknowhow.com/,https://www.gardeningknowhow.com/rss,Gardening Know How,Home,Disabled,,,article,,www.gardeningknowhow.com,Home,128,
https://www.gfinityesports.com/,https://www.gfinityesports.com/rss,Gfinity Esports,Gaming,Disabled,,,article,,www.gfinityesports.com,Gaming,129,
https://www.thewindowsclub.com/,https://www.thewindowsclub.com/feed,The Windows Club,Technology,Disabled,,,article,,www.thewindowsclub.com,Technology,130,
https://www.hollywoodreporter.com/,https://www.hollywoodreporter.com/e/live-feed/feed/,Hollywood Reporter,Entertainment,Disabled,,,article,,www.hollywoodreporter.com,Entertainment,131,
https://www.looper.com/,https://www.looper.com/feed/rss/,Looper,Entertainment,Disabled,,,article,,www.looper.com,Entertainment,132,
https://www.comedy.co.uk/,https://feeds.feedburner.com/BritishComedyNews,British Comedy Guide,Fun,Disabled,,,article,,www.comedy.co.uk,Fun,133,
https://www.gamepressure.com/,https://www.gamepressure.com/rss/news.xml,Gamepressure,Gaming,Disabled,,,article,,www.gamepressure.com,Gaming,134,
https://www.trustedreviews.com/,https://www.trustedreviews.com/feed,Trusted Reviews,Home,Disabled,,,article,,www.trustedreviews.com,Home,135,
https://www.france24.com/en/,https://www.france24.com/en/rss,France24,World News,Disabled,,,article,,www.france24.com;observers.france24.com,World News,136,
https://www.livescience.com/,https://www.livescience.com/feeds/all,Live Science,Science,Disabled,,,article,,www.livescience.com,Science,137,
https://www.allmusic.com/,https://www.allmusic.com/rss,All Music,Entertainment,Disabled,,,article,,www.allmusic.com,Entertainment,138,
https://www.exchangerates.org.uk/,https://www.exchangerates.org.uk/news/rss.xml,Exchange Rates UK,Business,Disabled,,,article,,www.exchangerates.org.uk,Business,139,
https://www.bikeradar.com/,https://www.bikeradar.com/feed/atom,BikeRadar,Sports,Disabled,,,article,,www.bikeradar.com,Sports,140,
https://pitchfork.com/,https://pitchfork.com/feed/feed-news/rss,Pitchfork,Entertainment,Disabled,,,article,,pitchfork.com,Entertainment,141,
https://www.howstuffworks.com/,https://syndication.howstuffworks.com/rss/HSW,HowStuffWorks,Culture,Disabled,,,article,,auto.howstuffworks.com;history.howstuffworks.com;recipes.howstuffworks.com;adventure.howstuffworks.com;animals.howstuffworks.com;people.howstuffworks.com;computer.howstuffworks.com;science.howstuffworks.com;electronics.howstuffworks.com;money.howstuffworks.com,Culture,142,
https://www.investing.com/,https://www.investing.com/rss/feed.xml,Investing.com,Business,Disabled,,,article,,www.investing.com,Business,143,
https://www.fool.com/,https://www.fool.com/,The Motley Fool,Business,Disabled,,,article,,www.fool.com,Business,144,https://www.fool.com/a/feeds/foolwatch?format=rss2&id=foolwatch&apikey=foolwatch-feed
https://arstechnica.com/,https://feeds.arstechnica.com/arstechnica/index,Ars Technica,Technology,Disabled,,,article,,arstechnica.com,Technology,145,https://feeds.arstechnica.com/arstechnica/science
https://www.menshealth.com/,https://www.menshealth.com/rss/all.xml/,Men's Health,Health,Disabled,,,article,,www.menshealth.com,Health,146,
https://progameguides.com/,https://progameguides.com/feed/,Pro Game Guides,Gaming,Disabled,,,article,,progameguides.com,Gaming,147,
https://www.economist.com/,https://www.economist.com/briefing/rss.xml,The Economist,Business,Disabled,,,article,,www.economist.com,Business,148,https://www.economist.com/business/rss.xml
https://www.dailystar.co.uk/,https://www.dailystar.co.uk/?service=rss,The Daily Star,Top News,Disabled,,,article,,www.dailystar.co.uk,Top News,149,
https://www.mdpi.com/,https://www.mdpi.com/rss,MDPI,Science,Disabled,,,article,,www.mdpi.com,Science,150,
https://deadline.com/,https://deadline.com/feed/,Deadline,Entertainment,Disabled,,,article,,deadline.com,Entertainment,151,
https://www.drugs.com/,https://www.drugs.com/feeds/headline_news.xml,Drugs.com,Health,Disabled,,,article,,www.drugs.com,Health,152,
https://www.coingecko.com/,https://www.coingecko.com/rss,CoinGecko,Crypto,Disabled,,,article,,www.coingecko.com,Crypto; Top Sources,153,
https://www.mylondon.news/,https://www.mylondon.news/news/?service=rss,MyLondon,Top News,Disabled,,,article,,www.mylondon.news,Top News,154,
https://appuals.com/,https://appuals.com/feed/,Appuals,Technology,Disabled,,,article,,appuals.com,Technology,155,
https://www.delish.com/,https://www.delish.com/rss/all,Delish,Food,Disabled,,,article,,www.delish.com,Food,156,
https://www.cbssports.com/,https://www.cbssports.com/rss/headlines/,CBSSports,Sports,Disabled,,,article,,www.cbssports.com,Sports,157,
https://www.laptopmag.com/,https://www.laptopmag.com/uk/feeds/all,Laptop Mag UK,Technology,Disabled,,,article,,www.laptopmag.com,Technology,158,
https://www.vg247.com/,https://www.vg247.com/feed,VG247,Gaming,Disabled,,,article,,www.vg247.com,Gaming,159,
https://www.trueachievements.com/,https://www.trueachievements.com/newsrss.aspx,TrueAchievements,Gaming,Disabled,,,article,,www.trueachievements.com,Gaming,160,
https://www.nintendolife.com/,https://www.nintendolife.com/feeds/latest,Nintendo Life,Gaming,Disabled,,,article,,www.nintendolife.com,Gaming,161,
https://www.dpreview.com/,https://www.dpreview.com/feeds/news.xml,DPReview,Technology,Disabled,,,article,,www.dpreview.com,Technology,162,
https://www.bleacherreport.com/,https://bleacherreport.com/articles/feed,Bleacher Report,Sports,Disabled,,,article,,bleacherreport.com,Sports,163,
https://www.goodto.com/,https://www.goodto.com/feed,GoodTo,Home,Disabled,,,article,,www.goodto.com,Home,164,
https://hbr.org/,https://feeds.hbr.org/harvardbusiness/,Harvard Business Review,Business,Disabled,,,article,,hbr.org,Business,165,https://feeds.harvardbusiness.org/harvardbusiness/
https://www.countryliving.com/,https://www.countryliving.com/rss/all,Country Living Magazine,Home,Disabled,,,article,,www.countryliving.com,Home,166,
https://www.space.com/,https://www.space.com/feeds/all,Space.com,Science,Disabled,,,article,,www.space.com,Science,167,
https://www.thisismoney.co.uk/money/index.html,https://www.thisismoney.co.uk/money/index.rss,This Is Money,Business,Disabled,,,article,,www.thisismoney.co.uk,Business,168,
https://www.xda-developers.com/,https://www.xda-developers.com/feed,XDA Developers,Technology,Disabled,,,article,,www.xda-developers.com,Technology,169,
https://mashable.com,https://mashable.com/feeds/rss/all,Mashable,Technology,Disabled,,,article,,mashable.com,Technology,170,https://feeds.mashable.com/Mashable
https://www.indiewire.com/,https://www.indiewire.com/feed/,IndieWire,Entertainment,Disabled,,,article,,www.indiewire.com,Entertainment,171,
https://www.womenshealthmag.com,https://www.womenshealthmag.com/rss/all,Women's Health,Health,Disabled,,,article,,www.womenshealthmag.com,Health,172,
https://www.latimes.com/,https://www.latimes.com/world-nation/rss2.0.xml,LA Times World News,Top News,Disabled,,,article,,www.latimes.com,Top News,173,
https://www.politico.eu/,https://www.politico.eu/feed/,Politico EU,Politics,Disabled,,,article,,www.politico.eu;www.politico.com,Politics; Top Sources,174,
https://www.elle.com/,https://www.elle.com/rss/all,Elle,Fashion,Disabled,,,article,,www.elle.com,Fashion,175,
https://www.yourweather.co.uk/,https://www.yourweather.co.uk/feed/,Yourweather.co.uk,Weather,Disabled,,,article,,www.yourweather.co.uk,Weather; Top Sources,176,
https://www.usnews.com/,https://www.usnews.com/rss/news,U.S. News & World Report,World News,Disabled,,,article,,www.usnews.com,World News,177,
https://www.zdnet.com/,https://www.zdnet.com/news/rss.xml,ZDNet,Technology,Disabled,,,article,,www.zdnet.com,Technology,178,
https://parade.com/,https://parade.com/.rss/full/,Parade,Culture,Disabled,,,article,,parade.com,Culture,179,
https://www.medicinenet.com/,https://www.medicinenet.com/rss/dailyhealth.xml,MedicineNet,Health,Disabled,,,article,,www.medicinenet.com,Health,180,
https://www.gamepur.com/,https://www.gamepur.com/feed,Gamepur,Gaming,Disabled,,,article,,www.gamepur.com,Gaming,181,
https://www.creativebloq.com/,https://www.creativebloq.com/feed,Creative Bloq,Culture,Disabled,,,article,,www.creativebloq.com,Culture,182,
https://www.deliciousmagazine.co.uk/,https://www.deliciousmagazine.co.uk/feed/,Delicious Magazine,Food,Disabled,,,article,,www.deliciousmagazine.co.uk,Food,183,
https://www.bustle.com/,https://www.bustle.com/rss,Bustle,Entertainment,Disabled,,,article,,www.bustle.com,Entertainment,184,
https://www.inverse.com/,https://www.inverse.com/rss,Inverse,Science,Disabled,,,article,,www.inverse.com,Science,185,
https://www.vice.com/,https://www.vice.com/en/rss?locale=en_uk,VICE UK,Culture,Disabled,,,article,,www.vice.com,Culture,186,
https://www.newsweek.com/,https://www.newsweek.com/rss,Newsweek,Top News,Disabled,,,article,,www.newsweek.com,Top News,187,
https://www.sfgate.com/,https://www.sfgate.com/rss/feed/Top-News-Stories-595.php,SFGate,Top News,Disabled,,,article,,www.sfgate.com,Top News,188,
https://www.groovypost.com/,https://www.groovypost.com/feed/,groovyPost,Technology,Disabled,,,article,,www.groovypost.com,Technology,189,
https://www.cheatsheet.com/,https://www.cheatsheet.com/feed/,Showbiz Cheat Sheet,Entertainment,Disabled,,,article,,www.cheatsheet.com,Entertainment,190,
