Domain,Feed,Title,Category,Status,Score,OG-Images,Content Type,Creative Instance ID,Destination Domains,Channels,Rank,Original_Feed
https://www.pcgamer.com/,https://www.pcgamer.com/rss,PC Gamer,,,,,article,,www.pcgamer.com,Top Sources; Gaming,28,
https://www.radiotimes.com/,https://www.radiotimes.com/feed/atom/,Radio Times,,,,,article,,www.radiotimes.com,Top Sources; Entertainment,29,
https://www.wikihow.com/Main-Page,https://www.wikihow.com/feed.rss,Wikihow,Culture,,,,article,,www.wikihow.com,Top Sources; Culture,30,
https://www.makeuseof.com/,https://www.makeuseof.com/feed/,MakeUseOf,Technology,,,,article,,www.makeuseof.com,Top Sources; Technology,31,http://feeds.feedburner.com/Makeuseof
https://gamerant.com/,https://www.gamerant.com/feed/,Gamerant,,,,,article,,gamerant.com,Top Sources; Gaming,32,
https://www.howtogeek.com/,https://feeds.howtogeek.com/HowToGeek,How-To Geek,Technology,,,,article,,www.reviewgeek.com;www.lifesavvy.com;www.howtogeek.com,Top Sources; Technology,33,http://feeds.howtogeek.com/HowToGeek
https://www.channel4.com/,https://www.channel4.com/news/rss,Channel4,,,,,article,,https://www.channel4.com/,Top Sources; Top News,34,
https://www.lifewire.com/,https://www.lifewire.com/feeds/google-news,Lifewire,,,,,article,,www.lifewire.com,Top Sources; Technology,35,
https://www.ft.com/,https://www.ft.com/rss/home,Financial Times,Top News,,,,article,,www.ft.com,Top Sources; Top News,36,https://www.ft.com/rss/home/uk
https://www.cnet.com/,https://www.cnet.com/rss/news/,CNET News,Technology,,,,article,,www.cnet.com,Top Sources; Technology,37,http://news.cnet.com/2547-1_3-0-20.xml
https://www.cnn.com/,http://rss.cnn.com/rss/edition_world.rss,CNN World News,Top News,,,,article,,edition.cnn.com,Top Sources; Top News,38,http://rss.cnn.com/rss/cnn_topstories.rss
https://www.tomsguide.com/,https://www.tomsguide.com/uk/feeds/all,Toms Guide,,,,,article,,www.tomsguide.com,Top Sources; Technology,39,
https://www.thegamer.com/,https://www.thegamer.com/feed,The Gamer,,,,,article,,www.thegamer.com,Top Sources; Gaming,40,
https://www.manchestereveningnews.co.uk/,https://www.manchestereveningnews.co.uk/news/?service=rss,Manchester Evening News,,,,,article,,https://www.manchestereveningnews.co.uk/,Top Sources; Top News,41,
https://www.theverge.com/,https://www.theverge.com/rss.xml,The Verge,Technology,,,,article,,www.theverge.com,Top Sources; Technology,42,http://www.theverge.com/rss/full.xml
https://www.gamesradar.com/,https://www.gamesradar.com/rss.xml,Games Radar,,,,,article,,www.gamesradar.com,Top Sources; Gaming,43,
https://www.cnbc.com/,https://www.cnbc.com/id/100003114/device/rss/rss.html,CNBC,Business,,,,article,,www.cnbc.com,Top Sources; Top News,44,
https://www.digitalspy.com/,https://www.digitalspy.com/rss/all,Digital Spy,,,,,article,,www.digitalspy.com,Top Sources; Entertainment,45,
https://www.eurogamer.net/,https://www.eurogamer.net/feed,Eurogamer,,,,,article,,www.eurogamer.net,Top Sources; Gaming,46,
https://www.digitaltrends.com/,https://www.digitaltrends.com/feed/,Digital Trends,Technology,,,,article,,www.digitaltrends.com,Top Sources; Technology,47,http://www.digitaltrends.com/feed/?key=f00edf6a58d2a8740e624dda919cab37
https://www.nature.com/,https://www.nature.com/nature.rss,Nature,Science,,,,article,,www.nature.com,Top Sources; Science,48,http://www.nature.com/nature/current_issue/rss
https://www.frontiersin.org/,https://blog.frontiersin.org/feed/,Frontiers,,,,,article,,blog.frontiersin.org,Top Sources; Science,49,
https://www.polygon.com/,https://www.polygon.com/rss/index.xml,Polygon,,,,,article,,www.polygon.com,Top Sources; Gaming,50,
https://www.timeout.com/,https://www.timeout.com/feed.rss,Timeout,,,,,article,,www.timeout.com,Entertainment,51,
https://www.tomshardware.com/,https://www.tomshardware.com/feeds/all,Toms Hardware,,,,,article,,www.tomshardware.com,Technology,52,
https://www.goodhousekeeping.com/,https://www.goodhousekeeping.com/rss/all,Good Housekeeping,,,,,article,,www.goodhousekeeping.com,Home,53,
https://www.metacritic.com/,https://www.metacritic.com/rss/features,Metacritic,,,,,article,,www.metacritic.com,Entertainment,54,
https://www.nme.com/,https://www.nme.com/feed,NME,,,,,article,,https://www.nme.com/,Entertainment,55,
https://www.nasa.gov/,https://www.nasa.gov/rss/dyn/lg_image_of_the_day.rss,NASA Image of the Day,Science,,,,article,,www.nasa.gov,Science,56,
https://www.expertreviews.co.uk/,https://www.expertreviews.co.uk/rss.xml,Expert Reviews,,,,,article,,www.expertreviews.co.uk,Home,57,
https://www.theatlantic.com/,https://www.theatlantic.com/feed/all/,The Atlantic,Culture,,,,article,,www.theatlantic.com,Culture,58,http://feeds.feedburner.com/TheAtlantic
https://www.espn.co.uk/,https://www.espn.co.uk/rss,ESPN,,,,,article,,www.espn.co.uk,Sports,59,
https://www.techadvisor.com/,https://www.techadvisor.com/feed,Tech Advisor,,,,,article,,www.techadvisor.com,Technology,60,
https://www.aljazeera.com/,https://www.aljazeera.com/xml/rss/all.xml,Al Jazeera,Top News,,,,article,,www.aljazeera.com,World News,61,
https://www.rollingstone.com/,https://www.rollingstone.com/rss,Rolling Stone,Entertainment,,,,article,,www.rollingstone.com,Entertainment,62,
https://www.sportskeeda.com/,https://www.sportskeeda.com/feed,Sportskeeda,,,,,article,,www.sportskeeda.com,Sports,63,
https://www.dailyrecord.co.uk/,https://www.dailyrecord.co.uk/rss.xml,Daily Record,,,,,article,,https://www.dailyrecord.co.uk/,Top News,64,
https://www.alphr.com/,https://www.alphr.com/rss,Alphr,,,,,article,,www.alphr.com,Technology,65,
https://www.rogerebert.com/,https://www.rogerebert.com/feed,Roger Ebert,,,,,article,,www.rogerebert.com,Entertainment,66,
https://www.nationalworld.com/,https://www.nationalworld.com/rss,National World,,,,,article,,www.nationalworld.com,Top News,67,
https://www.techtarget.com/,https://www.techtarget.com/rss,TechTarget,,,,,article,,https://www.techtarget.com/,Technology,68,
https://www.bmj.com/,http://feeds.bmj.com/bmj/recent,BMJ,,,,,article,,www.bmj.com,Health,69,
https://www.marketwatch.com/,https://www.marketwatch.com/rss/topstories,MarketWatch,Business,,,,article,,www.marketwatch.com,Business,70,http://www.marketwatch.com/rss/topstories
https://www.verywellhealth.com/,https://www.verywellhealth.com/feeds/google-news,Very Well Health,,,,,article,,www.verywellhealth.com,Health,71,
https://www.liverpoolecho.co.uk/,https://www.liverpoolecho.co.uk/?service=rss,Liverpool Echo,,,,,article,,https://www.liverpoolecho.co.uk/,Top News,72,
https://www.scotsman.com/,https://www.scotsman.com/rss,The Scotsman,,,,,article,,www.scotsman.com,Top News,73,
https://www.pcgamesn.com/,https://www.pcgamesn.com/mainrss.xml,PC GamesN,,,,,article,,www.pcgamesn.com,Gaming,74,
https://www.hitc.com/,https://www.hitc.com/feed/,HITC,,,,,article,,www.hitc.com,Entertainment,75,
https://www.windowscentral.com/,https://www.windowscentral.com/rss.xml,Windows Central,Technology,,,,article,,www.windowscentral.com,Technology,76,http://feeds.feedburner.com/wmexperts
https://variety.com/,https://www.variety.com/rss,Variety,Entertainment,,,,article,,variety.com,Entertainment,77,
https://www.whathifi.com/,https://www.whathifi.com/feeds/all,What Hi-Fi?,,,,,article,,www.whathifi.com,Technology,78,
https://www.gardenersworld.com/,https://www.gardenersworld.com/feed/atom/,Gardeners World,,,,,article,,www.gardenersworld.com,Home,79,
https://www.hellomagazine.com/,https://www.hellomagazine.com/rss.xml,Hello Magazine,,,,,article,,www.hellomagazine.com,Entertainment,80,
https://www.gsmarena.com/,https://www.gsmarena.com/rss-news-reviews.php3,GSMArena,Technology,,,,article,,www.gsmarena.com,Technology,81,http://www.gsmarena.com/rss-news-reviews.php3
https://www.denofgeek.com/,https://www.denofgeek.com/feed/,Den of Geek,,,,,article,,www.denofgeek.com,Gaming,82,
https://www.dexerto.com/,https://www.dexerto.com/feed,Dexerto,,,,,article,,www.dexerto.com,Gaming,83,
https://www.ycombinator.com/,https://www.ycombinator.com/blog/feed,Hacker News,,,,,article,,www.ycombinator.com,Technology,84,
https://www.rockpapershotgun.com/,https://www.rockpapershotgun.com/feed,Rock Paper Shotgun,,,,,article,,www.rockpapershotgun.com,Gaming,85,
https://knowyourmeme.com/,https://knowyourmeme.com/news.rss,KnowYourMeme,,,,,article,,https://knowyourmeme.com/,Fun,86,
https://www.thespruceeats.com/,https://www.thespruceeats.com/feeds/google-news,The Spruce Eats,,,,,article,,www.thespruceeats.com,Food,87,
https://theconversation.com/,https://www.theconversation.com/uk/home-page/news.atom,The Conversation,,,,,article,,https://theconversation.com/,Culture,88,
https://www.cosmopolitan.com/,https://www.cosmopolitan.com/rss,Cosmopolitan,,,,,article,,www.cosmopolitan.com,Fashion,89,
https://www.chron.com/,https://www.chron.com/rss/feed/News-270.php,Chron,,,,,article,,www.chron.com,Top News,90,
https://www.verywellmind.com/,https://www.verywellmind.com/feeds/google-news,Very Well Mind,,,,,article,,www.verywellmind.com,Health,91,
https://dotesports.com/,https://dotesports.com/feed,Dot Esports,,,,,article,,dotesports.com,Gaming,92,
https://www.wired.co.uk/,https://www.wired.co.uk/feed/rss,Wired UK,,,,,article,,www.wired.co.uk,Technology,93,
https://www.cbr.com/,https://www.cbr.com/feed/,CBR,,,,,article,,www.cbr.com,Entertainment,94,
https://www.https://www.washingtonpost.com/,https://feeds.washingtonpost.com/rss/world,Washington Post World News,,,,,article,,www.washingtonpost.com,Top News,95,
https://www.theregister.com/,https://www.theregister.com/headlines.atom,Theregister,,,,,article,,www.theregister.com,Technology,96,
https://windowsreport.com/,feeds.feedburner.com/WindowsReport2,Windows Report,,,,,article,,https://windowsreport.com/,Technology,97,
https://www.macrumors.com/,https://feeds.macrumors.com/MacRumors-All,MacRumors,Technology,,,,article,,www.macrumors.com,Technology,98,http://www.macrumors.com/macrumors.xml
https://www.androidauthority.com/,https://www.androidauthority.com/feed,Android Authority,,,,,article,,www.androidauthority.com,Technology,99,
https://www.lonelyplanet.com/,https://www.lonelyplanet.com/articles/news/feed,Lonely Planet,Travel,,,,article,,https://www.lonelyplanet.com/,Travel,100,
https://www.techspot.com/,https://www.techspot.com/backend.xml,Techspot,,,,,article,,www.techspot.com,Technology,101,
https://www.vox.com/,https://www.vox.com/rss/index.xml,Vox,Culture,,,,article,,www.vox.com,Culture,102,http://www.vox.com/rss/index.xml
https://people.com/,https://www.people.com/feeds/google-news,People,,,,,article,,people.com,Entertainment,103,
https://www.pocket-lint.com/,https://www.pocket-lint.com/rss/all.xml,Pocket-lint,,,,,article,,www.pocket-lint.com,Technology,104,
https://www.thespruce.com/,https://www.thespruce.com/feeds/google-news,The Spruce,,,,,article,,www.thespruce.com,Home,105,
https://www.usatoday.com/,https://rssfeeds.usatoday.com/usatoday-newstopstories&x=1,USA Today,,,,,article,,https://www.usatoday.com/,Top News,106,
https://www.birminghammail.co.uk/,https://www.birminghammail.co.uk/rss.xml,Birmingham Mail,,,,,article,,https://www.birminghammail.co.uk/,Top News,107,
https://techcrunch.com/,https://techcrunch.com/feed/,TechCrunch,Technology,,,,article,,consent.yahoo.com,Technology,108,
https://www.https://www.buzzfeed.com/,https://www.buzzfeed.com/index.xml,Buzzfeed,,,,,article,,www.buzzfeednews.com;www.buzzfeed.com,Entertainment,109,
https://www.wsj.com/,https://feeds.a.dj.com/rss/RSSWorldNews.xml,WSJ,Top News,,,,article,,www.wsj.com,Business,110,
https://www.npr.org/,https://feeds.npr.org/1001/rss.xml,NPR,Top News,,,,article,,www.npr.org,Top News,111,
https://time.com/,https://www.time.com/rss,Time,,,,,article,,time.com,Top News,112,
https://www.spiceworks.com/,https://www.spiceworks.com/feed/,Spiceworks,,,,,article,,www.spiceworks.com,Technology,113,
https://www.autocar.co.uk/,https://www.autocar.co.uk/rss,Autocar,Cars,,,,article,,www.autocar.co.uk,Cars,114,http://www.autocar.co.uk/rss/latestnews/
https://talksport.com/,https://talksport.com/feed/,TalkSport,,,,,article,,talksport.com,Sports,115,
https://www.pushsquare.com/,https://www.pushsquare.com/feeds/latest,Push Square,,,,,article,,www.pushsquare.com,Gaming,116,
https://www.biography.com/,https://www.biography.com/.rss/excerpt/,Biography,,,,,article,,www.biography.com,Culture,117,
https://www.zerohedge.com/,https://feeds.feedburner.com/zerohedge/feed,Zerohedge,,,,,article,,www.zerohedge.com,Business,118,
https://collider.com/,https://www.collider.com/feed/,Collider,,,,,article,,collider.com,Entertainment,119,
https://www.nbcnews.com/,https://www.nbcnews.com/rss,NBC News,Top News,,,,article,,www.nbcnews.com,Top News,120,http://feeds.nbcnews.com/nbcnews/public/news
https://www.chroniclelive.co.uk/,https://www.chroniclelive.co.uk/news/?service=rss,Chronicle Live,,,,,article,,https://www.chroniclelive.co.uk/,Top News,121,
https://nypost.com/,https://nypost.com/news/feed/,New York Post,Top News,,,,article,,nypost.com,Top News,122,
https://www.t3.com/,https://www.t3.com/rss,T3,,,,,article,,www.t3.com,Home,123,
https://www.insider.com/,https://feeds.insider.com/custom/insider-all,Insider,,,,,article,,www.insider.com,Top News,124,
https://www.newyorker.com/,https://www.newyorker.com/feed/everything,The New Yorker,Culture,,,,article,,www.newyorker.com,Culture,125,http://www.newyorker.com/services/rss/feeds/everything.xml
https://www.whattowatch.com/,https://www.whattowatch.com/rss.xml,WhatToWatch,,,,,article,,www.whattowatch.com,Entertainment,126,
https://www.commonsensemedia.org/,https://www.commonsensemedia.org/rss.xml,Common Sense Media,,,,,article,,www.commonsensemedia.org,Culture,127,
https://www.esquire.com/,https://www.esquire.com/rss/all,Esquire,Fashion,,,,article,,www.esquire.com,Fashion,128,http://www.esquire.com/blogs/mens-fashion/mens-fashion-rss/
https://www.rtings.com/,https://www.rtings.com/reviews-rss.xml,Rtings,,,,,article,,www.rtings.com,Technology,129,
https://www.gardeningknowhow.com/,https://www.gardeningknowhow.com/rss,Gardening Know How,,,,,article,,www.gardeningknowhow.com,Home,130,
https://www.gfinityesports.com/,https://www.gfinityesports.com/rss,Gfinity Esports,,,,,article,,https://www.gfinityesports.com/,Gaming,131,
https://www.thewindowsclub.com/,https://www.thewindowsclub.com/feed,The Windows Club,,,,,article,,www.thewindowsclub.com,Technology,132,
https://www.hollywoodreporter.com/,https://www.hollywoodreporter.com/e/live-feed/feed/,Hollywood Reporter,,,,,article,,www.hollywoodreporter.com,Entertainment,133,
https://www.looper.com/,https://www.looper.com/feed/rss/,Looper,,,,,article,,www.looper.com,Entertainment,134,
https://www.comedy.co.uk/,https://feeds.feedburner.com/BritishComedyNews,British Comedy Guide,,,,,article,,www.comedy.co.uk,Fun,135,
https://www.gamepressure.com/,https://www.gamepressure.com/rss/news.xml,Gamepressure,,,,,article,,www.gamepressure.com,Gaming,136,
https://www.trustedreviews.com/,https://www.trustedreviews.com/feed,Trusted Reviews,,,,,article,,www.trustedreviews.com,Home,137,
https://www.https://www.france24.com/en/,https://www.france24.com/en/rss,France24,,,,,article,,www.france24.com;observers.france24.com,World News,138,
https://www.livescience.com/,https://www.livescience.com/feeds/all,Livescience.com,Science,,,,article,,www.livescience.com,Science,139,http://feeds.feedburner.com/Livesciencecom
https://www.allmusic.com/,https://www.allmusic.com/rss,All Music,,,,,article,,www.allmusic.com,Entertainment,140,
https://www.exchangerates.org.uk/,https://www.exchangerates.org.uk/news/rss.xml,Exchange Rates UK,,,,,article,,www.exchangerates.org.uk,Business,141,
https://www.bikeradar.com/,https://www.bikeradar.com/feed/atom,BikeRadar,,,,,article,,www.bikeradar.com,Sports,142,
https://pitchfork.com/,https://pitchfork.com/feed/feed-news/rss,Pitchfork,,,,,article,,pitchfork.com,Entertainment,143,
https://www.howstuffworks.com/,https://syndication.howstuffworks.com/rss/HSW,HowStuffWorks,,,,,article,,auto.howstuffworks.com;history.howstuffworks.com;recipes.howstuffworks.com;adventure.howstuffworks.com;animals.howstuffworks.com;people.howstuffworks.com;computer.howstuffworks.com;science.howstuffworks.com;electronics.howstuffworks.com;money.howstuffworks.com,Culture,144,
https://www.investing.com/,https://www.investing.com/rss/feed.xml,Investing.com,,,,,article,,https://www.investing.com/,Business,145,
https://www.fool.com/,https://www.fool.com/a/feeds/partner/googlechromefollow?apikey=5e092c1f-c5f9-4428-9219-908a47d2e2de,The Motley Fool,Business,,,,article,,www.fool.com,Business,146,
https://arstechnica.com:443/,https://feeds.arstechnica.com/arstechnica/index,Ars Technica,Science,,,,article,,arstechnica.com,Science,147,http://feeds.arstechnica.com/arstechnica/science
https://www.menshealth.com/,https://www.menshealth.com/rss,Men's Health,Health,,,,article,,www.menshealth.com,Health,148,
https://progameguides.com/,https://progameguides.com/feed/,PreGameGuides,,,,,article,,progameguides.com,Gaming,149,
https://www.economist.com/,https://www.economist.com/the-world-this-week/rss.xml,The Economist,Business,,,,article,,www.economist.com,Business,150,https://www.economist.com/business/rss.xml
https://www.dailystar.co.uk/,https://www.dailystar.co.uk/?service=rss,The Daily Star,,,,,article,,https://www.dailystar.co.uk/,Top News,151,
https://www.mdpi.com/,https://www.mdpi.com/rss,MDPI,,,,,article,,www.mdpi.com,Science,152,
https://deadline.com/,https://www.deadline.com/rss,Deadline,Entertainment,,,,article,,deadline.com,Entertainment,153,http://www.deadline.com/feed/
https://www.drugs.com/,https://www.drugs.com/feeds/headline_news.xml,Drugs.com,,,,,article,,www.drugs.com,Health,154,
https://www.coingecko.com/,https://www.coingecko.com/rss,CoinGecko,,,,,article,,https://www.coingecko.com/,Crypto,155,
https://www.mylondon.news/,https://www.mylondon.news/news/?service=rss,MyLondon,,,,,article,,https://www.mylondon.news/,Top News,156,
https://appuals.com/,https://www.appuals.com/rss,Appuals,,,,,article,,appuals.com,Technology,157,
https://www.delish.com/,https://www.delish.com/rss/all,Delish,,,,,article,,www.delish.com,Food,158,
https://www.cbssports.com/,https://www.cbssports.com/rss/headlines/,CBSSports,Sports,,,,article,,www.cbssports.com,Sports,159,
https://www.laptopmag.com/,https://www.laptopmag.com/uk/feeds/all,Laptop Mag,,,,,article,,www.laptopmag.com,Technology,160,
https://www.vg247.com/,https://www.vg247.com/feed,VG247,,,,,article,,www.vg247.com,Gaming,161,
https://www.trueachievements.com/,https://www.trueachievements.com/newsrss.aspx,TrueAchievements,,,,,article,,www.trueachievements.com,Gaming,162,
https://www.nintendolife.com/,https://www.nintendolife.com/feeds/latest,Nintendo Life,,,,,article,,www.nintendolife.com,Gaming,164,
https://www.dpreview.com/,https://www.dpreview.com/feeds/news.xml,DPReview,,,,,article,,www.dpreview.com,Technology,165,
https://www.bleacherreport.com/,https://www.bleacherreport.com/articles/feed,Bleacher Report,Sports,,,,article,,bleacherreport.com,Sports,166,http://bleacherreport.com/articles/feed
https://www.goodto.com/,https://www.goodto.com/feed,GoodTo,,,,,article,,www.goodto.com,Home,167,
https://hbr.org/,https://feeds.hbr.org/harvardbusiness,Harvard Business Review,Business,,,,article,,hbr.org,Business,168,http://feeds.harvardbusiness.org/harvardbusiness/
https://www.countryliving.com/,https://www.countryliving.com/rss/all,Country Living Magazine,,,,,article,,www.countryliving.com,Home,169,
https://www.space.com/,https://www.space.com/feeds/all,Space.com,Science,,,,article,,www.space.com,Science,170,
https://www.thisismoney.co.uk/money/index.html,https://www.thisismoney.co.uk/money/index.rss,This Is Money,,,,,article,,www.thisismoney.co.uk,Business,171,
https://www.xda-developers.com/,https://www.xda-developers.com/feed,XDA Developers,,,,,article,,www.xda-developers.com,Technology,172,
https://mashable.com,https://mashable.com/feeds/rss/all,Mashable,Technology,,,,article,,mashable.com,Technology,173,http://feeds.mashable.com/Mashable
https://www.indiewire.com/,https://www.indiewire.com/feed/,IndieWire,Entertainment,,,,article,,www.indiewire.com,Entertainment,174,
https://www.womenshealthmag.com,https://www.womenshealthmag.com/rss/all,Women's Health,,,,,article,,www.womenshealthmag.com,Health,175,
https://www.latimes.com/,https://www.latimes.com/index.rss,LA Times,Top News,,,,article,,www.latimes.com,Top News,176,
https://www.politico.eu/,https://www.politico.eu/feed/,Politico EU,,,,,article,,www.politico.eu;www.politico.com,Politics,177,
https://www.elle.com/,https://www.elle.com/rss/all,Elle,Fashion,,,,article,,www.elle.com,Fashion,178,
https://www.yourweather.co.uk/,https://www.yourweather.co.uk/feed/,Yourweather.co.uk,,,,,article,,www.yourweather.co.uk,Weather,179,
https://www.usnews.com/,https://www.usnews.com/rss/news,U.S. News & World Report,,,,,article,,www.usnews.com,Top News,180,
https://www.zdnet.com/,https://www.zdnet.com/rss.xml,ZDNet,Technology,,,,article,,www.zdnet.com,Technology,181,
https://parade.com/,https://parade.com/.rss/full/,Parade,,,,,article,,parade.com,Culture,182,
https://www.medicinenet.com/,https://www.medicinenet.com/rss/dailyhealth.xml,MedicineNet,,,,,article,,https://www.medicinenet.com/,Health,183,
https://www.gamepur.com/,https://www.gamepur.com/feed,Gamepur,,,,,article,,www.gamepur.com,Gaming,184,
https://www.creativebloq.com/,https://www.creativebloq.com/feed,Creative Bloq,,,,,article,,www.creativebloq.com,Culture,185,
https://www.deliciousmagazine.co.uk/,https://www.deliciousmagazine.co.uk/feed/,Delicious Magazine,,,,,article,,www.deliciousmagazine.co.uk,Food,186,
https://www.bustle.com/,https://www.bustle.com/rss,Bustle,,,,,article,,www.bustle.com,Entertainment,187,
https://www.inverse.com/,https://www.inverse.com/rss,Inverse,,,,,article,,www.inverse.com,Science,188,
https://www.vice.com/,https://www.vice.com/rss,VICE,Culture,,,,article,,www.vice.com,Culture,189,http://www.vice.com/rss
https://www.newsweek.com/,https://www.newsweek.com/rss,Newsweek,Top News,,,,article,,www.newsweek.com,Top News,190,
https://www.sfgate.com/,https://www.sfgate.com/rss/feed/Top-News-Stories-595.php,SFGate,,,,,article,,www.sfgate.com,Top News,191,
https://www.groovypost.com/,https://www.groovypost.com/feed/,groovyPost,,,,,article,,www.groovypost.com,Technology,192,
https://www.cheatsheet.com/,https://www.cheatsheet.com/feed/,Showbiz Cheat Sheet,,,,,article,,www.cheatsheet.com,Entertainment,193,
https://www.singletrackworld.com/,https://www.singletrackworld.com/rss,Singletrack Magazine,,,,,article,,https://www.singletrackworld.com/,Sports,194,
https://www.techrepublic.com/,https://www.techrepublic.com/rssfeeds/articles/,TechRepublic,,,,,article,,www.techrepublic.com,Technology,195,
https://www.animenewsnetwork.com/,https://www.animenewsnetwork.com/all/rss.xml?ann-edition=uk,Anime News Network,,,,,article,,www.animenewsnetwork.com,Entertainment,196,
https://www.musicradar.com/,https://www.musicradar.com/rss.xml,MusicRadar,,,,,article,,www.musicradar.com,Entertainment,197,
https://www.verywellfit.com/,https://www.verywellfit.com/feeds/google-news,Very Well Fit,,,,,article,,www.verywellfit.com,Health,198,
https://www.vanityfair.com/,https://www.vanityfair.com/rss,Vanity Fair,Culture,,,,article,,www.vanityfair.com,Culture,199,http://www.vanityfair.com/services/rss/feeds/everything.xml
https://www.smithsonianmag.com/,https://www.smithsonianmag.com/rss/latest_articles,Smithsonian Magazine,Science,,,,article,,www.smithsonianmag.com,Science,200,http://feeds.feedburner.com/smithsonianmag/science-nature
